Word,num_occurrences
started,30760
starting,15736
starts,12586
state,100012
stated,13245
statement,14697
statements,6585
states,97944
static,4313
station,16577
stations,6898
statistical,5926
statue,2698
stay,24648
staying,3598
stays,3795
steadily,2294
steam,6541
steel,11600
steep,3624
steepness,127
steering,1442
steller,162
stem,24812
stems,15127
step,20864
stepping,1119
steps,13865
sterile,4896
stick,9926
sticks,4239
stiff,3268
still,105951
stilt,277
stimulate,4635
stimulates,3428
stimuli,6047
stimulus,7807
stirred,748
stirring,1006
stitching,267
stock,16448
stomach,15829
stone,16576
stop,25105
stopped,8329
stops,5218
stopwatch,200
storage,14566
store,19728
stored,13352
stores,9991
storing,2266
storm,13929
stormy,599
story,39764
stove,1255
stow,171
straight,14392
strand,3630
straw,3957
streak,1374
streaks,1055
stream,13584
streams,10249
street,16350
streets,4595
strength,19891
strengthened,1440
strengthens,632
stress,23949
stretched,2632
strike,7194
strikes,3891
strikeslip,129
striking,6277
string,6887
stripped,1500
stripping,701
strokes,1297
strong,46282
stronger,8593
strongest,3654
struck,4912
structural,10354
structure,58837
structures,29996
student,16403
students,47851
studied,18021
studies,58810
study,99162
studying,8593
sturgeon,760
sturgeons,182
style,20587
subatomic,658
subdivide,178
subduct,26
subduction,516
subject,29917
subjected,3639
submarines,576
submerged,3434
substance,20183
substances,17732
subsystems,314
subunits,1183
successfully,10486
succession,6086
sudden,8016
sufficient,12988
sugar,23519
sugarcane,707
sugars,4836
suggest,20331
suggested,18304
suggests,18856
suited,4208
sulfide,1736
sulfur,4799
summarizing,332
summer,38575
summers,2587
sun,42355
sunflower,3489
sunflowers,1006
sunglass,17
sunglasses,544
sunken,805
sunlight,13099
sunny,3389
sunrise,1624
suns,3773
sunset,3131
sunshine,2133
sunspots,563
suntan,48
supergrow,2
superposition,289
supplied,4880
supplies,7951
supply,24120
supplying,1534
support,51738
supported,12324
supports,7707
suppose,5101
sure,43101
surface,82953
surfacecracking,0
surfaces,11745
surge,2054
surgery,9171
surgical,3573
surrounding,15130
surroundings,5040
survey,16006
survival,36095
survive,30381
survived,6844
surviving,6190
suspect,4914
suspension,3919
sustainability,2687
sweat,4042
sweater,413
sweating,1472
sweep,1836
swim,9436
swimmer,1256
swimming,11670
swims,1359
switch,6411
symptoms,26601
synthesis,10816
system,138372
systems,52180
table,39732
tables,5478
tablets,4595
tadpole,1636
tadpoles,3050
tail,32456
take,113806
taken,47125
takes,39007
taking,32892
talking,10884
tall,16707
tallest,1535
talons,930
tame,2030
tank,17305
tannin,568
tanya,234
tapeworm,2180
tapeworms,1870
taps,479
target,14177
task,10150
tasmanian,1350
taste,13919
taxonomic,5151
tea,10987
teacher,9885
team,38073
tears,3457
teaspoons,484
technique,10983
techniques,15572
technological,2939
technologies,6333
technology,24095
tectonic,1345
tectonics,827
tee,538
teeth,29884
telephone,4073
telescope,5628
telescopes,2588
television,19239
televisions,345
tell,29774
tells,13088
telophase,764
temperature,67319
temperatures,28069
temporary,7742
ten,20745
tend,24774
tends,7968
tension,5359
term,39682
terms,35486
terrain,3241
terrarium,710
terrestrial,13084
tertiary,3124
test,39473
testable,467
tested,11345
testing,14910
tests,15908
texture,4848
th,74344
theaters,829
theories,9526
theory,44984
therefore,45653
thermal,11576
thermometer,1985
thermometers,777
thick,19457
thicker,2945
thickness,4776
thin,19392
thing,42408
things,74047
think,73163
thinking,16920
thinks,5608
third,35838
thirst,1269
thirsty,580
thomas,13774
thorns,1485
thoroughly,5559
though,75984
thought,51903
thoughtful,886
thousands,16461
threatened,11544
three,131661
threequarters,625
threeweek,114
threw,2310
throughout,44405
throw,6739
throwing,2983
thrown,4773
throws,1963
thrust,2264
thunder,1797
thunderstorms,1863
thymine,546
tidal,4514
tide,4859
tides,2902
tie,3617
tiger,8686
tile,1108
tilt,1518
tilted,1002
tilts,204
time,300687
timed,825
times,82157
tin,4111
tinted,296
tiny,18451
tipping,648
tips,11806
tire,1712
tissue,36242
tissues,19423
title,17967
toast,1220
toasted,473
toaster,349
tobacco,4947
today,43945
together,66641
told,29320
tomato,3852
tongue,8761
tonya,60
took,35520
tool,10933
tools,14591
toothed,1525
top,53087
topography,1561
tops,3369
topsoil,1011
tori,295
tornado,3395
tornadoes,2265
total,47109
touch,12989
touched,3021
touches,1926
touching,3341
tour,7971
toward,24232
towards,25140
towel,2103
towels,1213
tower,5140
towers,1741
town,20747
toxic,13673
toy,3592
toys,4115
trachea,1802
track,12596
tracking,3697
tractor,852
tradeoff,1034
trail,6696
train,9940
trait,12202
traits,23704
transcription,4889
transfer,16620
transferred,8235
transfers,2052
transform,3261
transformation,6409
transformations,1364
transformed,4618
transgenic,1880
transitional,2417
translucent,1168
transmitted,6764
transmitter,1353
transparent,4231
transpiration,2352
transport,17862
transportation,6372
transporting,1555
transports,1266
transverse,3836
trap,9062
trapped,5614
trash,2189
trashcan,31
travel,19360
traveled,3118
traveling,5016
travels,5202
tray,1958
treadmill,389
treat,16082
treating,5997
treatment,47063
treats,3507
tree,62057
trees,62093
trench,1532
trenches,896
trend,5843
trial,11343
trials,6391
triggers,2673
trip,8234
triplebeam,15
tripled,317
trna,922
trophic,7034
tropical,28880
tropics,3975
troposphere,751
truck,3943
true,48564
trunk,7435
try,37402
trying,23912
tsunamis,578
tub,1279
tube,18262
tubelike,339
tubes,8728
tulip,1539
tulips,1110
tumor,5360
tumors,3586
tundra,3984
turbidity,1344
turn,36100
turned,18246
turning,8650
turns,12435
turtle,8077
turtles,11227
tweezers,301
twelve,5932
twentyfour,1045
twice,13714
twigs,3678
two,303968
twochambered,67
type,82865
types,60391
typical,20262
ultraviolet,3775
unable,11583
unacceptable,1085
unaffected,1500
unattached,158
unbalanced,662
unchanged,2027
uncontrollable,472
uncontrolled,1152
uncover,914
undergo,7336
undergoing,2508
underground,10029
understand,31022
understanding,26039
understands,1729
understood,9284
underwater,5156
unexpected,3259
unglazed,114
unhappy,1452
unhealthy,1954
unicellular,9905
uniformity,920
unimportant,688
unintended,563
unique,25635
unit,31097
united,79186
units,19218
universal,8959
universe,15545
unknown,15594
unless,18129
unlike,17250
unlikely,6510
unlimited,2113
unpiloted,3
unrelated,2961
unsafe,1020
unstable,3211
unsustainable,598
unusual,11318
upgrades,605
uplift,690
uplifting,292
upon,62965
upper,31497
upriver,161
uprooted,319
upset,3361
upstream,2549
upward,4780
upwelling,1054
uracil,320
urinate,809
us,163016
usable,1548
usage,5657
use,231257
used,252419
useful,22123
uses,34091
ushaped,547
using,109460
usually,110914
uv,3716
v,63316
vaccination,2387
vacuole,1932
vacuoles,3180
vacuum,4966
vacuums,143
valence,1161
valid,5020
validate,684
validity,2065
valley,14289
valleys,3208
valuable,10035
value,40823
van,17589
vane,591
vapor,6663
vaporization,429
vaporized,202
variable,13169
variables,7449
variation,26733
varied,7429
varies,11518
varieties,14122
variety,40181
various,58691
vary,17812
vascular,10604
vegas,2110
vegetable,8846
vegetables,13388
vehicles,6892
velocity,9310
verified,2059
versus,7315
vertebrates,11910
vertically,2684
vessels,11416
vestigial,1728
vests,235
vibrate,765
vibrations,2189
viewed,6419
viewing,2971
vinegar,3153
virus,19184
viruses,12035
visible,15820
vision,14251
visual,13171
visually,1611
vitamin,15793
vitamins,7036
vocal,4447
voice,14328
volatile,2989
volcanic,5045
volcanism,425
volcano,2552
volcanoes,2402
voltage,6681
volts,1330
volume,27888
volumes,4042
volvox,946
voyager,810
vshaped,474
w,68074
waiting,7574
walk,14848
walked,4512
walking,11433
walks,3572
wall,27903
walls,19387
walter,5199
waning,428
want,63675
wanted,18756
wants,11551
warbler,2260
warblers,1518
warm,25271
warmblooded,1252
warmed,1151
warmer,6546
warming,7886
warmseason,201
warmth,2987
warn,2048
warning,8020
wash,7520
washing,3827
washington,20120
waste,19134
wasted,1542
wastes,4188
watch,18233
watched,4195
water,307129
watercycle,6
watered,1118
waterfall,905
watering,3074
waterproof,1420
waters,21859
watershed,2108
waterways,1272
watts,1949
wave,12149
wavelength,3220
wavelengths,3084
waves,13370
wax,4287
waxing,361
way,139158
ways,34932
weak,11026
weakens,555
wear,11348
wearing,6520
weather,29791
weathered,743
weathering,2475
web,22008
webbed,1186
webpage,692
webs,4032
weeds,6639
week,34575
weekend,3879
weekly,4959
weeks,42584
weigh,8791
weight,56413
weights,4144
well,180977
welldrained,1308
wells,4371
went,31303
west,38435
western,37217
wet,15981
wetland,4229
wetlands,6819
whales,12576
wheat,11364
wheel,5942
wheels,3699
whether,52375
whisper,521
whistle,1299
white,85910
whiteflies,299
whitespotted,88
whitetailed,1782
whole,47418
whose,30449
wide,32659
widely,19361
wider,5292
widespread,10262
width,8221
wild,54922
wildlife,26335
wilt,2214
win,9868
wind,30328
windier,21
windmills,291
window,10023
windows,9364
windowsill,213
winds,9492
windshield,306
wing,10316
wings,17835
winner,4632
winning,5492
winter,43848
winters,3778
wintry,154
wipe,1593
wiper,92
wipes,387
wire,10614
wires,3267
wishes,3084
within,113878
without,101720
withstand,2843
wobbles,87
wolf,8875
wolves,7335
woman,26975
women,55744
wood,28329
wooded,1598
wooden,4925
woodfree,2
woodpecker,1847
woody,6048
woolly,1782
word,38033
words,39788
work,140295
worked,18155
worker,5701
workers,17732
working,36853
works,33538
world,137023
worm,8408
worms,15608
would,254532
wounds,4552
wrap,2837
wrinkled,961
wrist,1907
write,15267
writing,18808
written,26219
wrong,16901
wrote,21175
wyoming,3021
x,49954
xaxis,344
xylem,3761
yard,7377
yardstick,137
yarn,1006
year,129443
years,210556
yeast,8566
yellow,29918
yellowstone,1911
yes,16485
yet,48821
yogurt,2287
young,83352
younger,10421
z,11512
zero,8843
zinc,6252
zn,844
zncl,41
zone,20681
zones,8566
zoo,11001
zygote,5357
