Word,num_occurrences
weights,2
well,104
welldrained,0
wells,14
went,24
west,19
western,9
wet,38
wetland,1
wetlands,1
whales,4
wheat,30
wheel,12
wheels,3
whether,141
whisper,1
whistle,1
white,112
whiteflies,0
whitespotted,0
whitetailed,0
whole,43
whose,35
wide,26
widely,15
wider,9
widespread,1
width,15
wild,23
wildlife,28
wilt,1
win,0
wind,73
windier,0
windmills,3
window,11
windows,6
windowsill,0
winds,35
windshield,1
wing,8
wings,12
winner,0
winning,1
winter,24
winters,4
wintry,0
wipe,3
wiper,0
wipes,0
wire,157
wires,62
wishes,0
within,52
without,150
withstand,5
wobbles,0
wolf,1
wolves,0
woman,9
women,17
wood,63
wooded,0
wooden,49
woodfree,0
woodpecker,0
woody,0
woolly,1
word,41
words,17
work,198
worked,11
worker,3
workers,8
working,39
works,11
world,45
worm,4
worms,10
would,531
wounds,2
wrap,16
wrinkled,3
wrist,5
write,128
writing,19
written,37
wrong,8
wrote,4
wyoming,0
x,72
xaxis,1
xylem,26
y,65
yard,0
yardstick,0
yarn,35
year,36
years,82
yeast,38
yellow,13
yellowstone,0
yes,13
yet,27
yogurt,0
young,40
younger,1
z,11
zero,25
zinc,64
zn,10
zncl,0
zone,14
zones,5
zoo,4
zygote,28
