Word,num_occurrences
tornadoes,8
total,9454
touch,1951
touched,34
touches,24
touching,92
tour,2437
toward,1595
towards,1612
towel,2337
towels,41
tower,6008
towers,63
town,15513
toxic,10351
toy,8524
toys,691
trachea,14145
track,11082
tracking,849
tractor,1498
tradeoff,5
trail,6879
train,7298
trait,44562
traits,34
transcription,1209
transfer,4347
transferred,29
transfers,55
transform,67
transformation,499
transformations,7
transformed,20
transgenic,153
transitional,475
translucent,1245
transmitted,305
transmitter,664
transparent,3082
transpiration,73
transport,6650
transportation,5484
transporting,44
transports,29
transverse,14742
trap,2468
trapped,58
trash,2241
trashcan,7
travel,7562
traveled,89
traveling,842
travels,160
tray,2500
treadmill,848
treat,3415
treating,138
treatment,8947
treats,111
tree,25258
trees,1702
trench,792
trenches,8
trend,4953
trial,4004
trials,651
triggers,16
trip,7097
triplebeam,0
tripled,0
trna,167
trophic,95
tropical,8669
tropics,198
troposphere,76
truck,10143
true,27938
trunk,3270
try,341
trying,93
tsunamis,0
tub,3085
tube,7654
tubelike,61
tubes,155
tulip,900
tulips,35
tumor,1647
tumors,49
tundra,717
turbidity,53
turn,1873
turned,287
turning,512
turns,258
turtle,6098
turtles,85
tweezers,9
twelve,595
twentyfour,9
twice,147
twigs,72
two,34142
twochambered,4
type,15583
types,215
typical,24719
ultraviolet,929
unable,1395
unacceptable,792
unaffected,307
unattached,30
unbalanced,86
unchanged,1067
uncontrollable,415
uncontrolled,890
uncover,2
undergo,15
undergoing,18
underground,5100
understand,513
understanding,671
understands,34
understood,47
underwater,926
unexpected,2138
unglazed,67
unhappy,1305
unhealthy,756
unicellular,65
uniformity,101
unimportant,509
unintended,209
unique,5990
unit,20692
united,9527
units,390
universal,5212
universe,2732
unknown,5151
unless,118
unlike,4041
unlikely,938
unlimited,5258
unpiloted,11
unrelated,644
unsafe,487
unstable,2601
unsustainable,18
unusual,3602
upgrades,37
uplift,328
uplifting,26
upon,1639
upper,7419
upriver,4
uprooted,0
upset,966
upstream,466
upward,607
upwelling,18
uracil,45
urinate,5
us,168
usable,1432
usage,1251
use,27309
used,9644
useful,24642
uses,642
ushaped,69
using,1031
usually,14985
uv,853
v,1036
vaccination,292
vacuole,16939
vacuoles,6
vacuum,3661
vacuums,46
valence,118
valid,1824
validate,1
validity,198
valley,8518
valleys,41
valuable,29863
value,13328
van,5520
vane,461
vapor,1681
vaporization,84
vaporized,3
variable,7137
variables,171
variation,3466
varied,1037
varies,32
varieties,161
variety,1962
various,34359
vary,52
vascular,23921
vegas,260
vegetable,5235
vegetables,191
vehicles,357
velocity,1505
verified,32
versus,269
vertebrates,146
vertically,48
vessels,183
vestigial,36
vests,7
vibrate,39
vibrations,139
viewed,98
viewing,946
vinegar,1532
virus,3428
viruses,79
visible,2867
vision,1974
visual,27523
visually,679
vitamin,3018
vitamins,119
vocal,1865
voice,5892
volatile,3614
volcanic,908
volcanism,68
volcano,880
volcanoes,19
voltage,5100
volts,18
volume,10335
volumes,45
volvox,9
voyager,788
vshaped,36
w,718
waiting,324
walk,5233
walked,19
walking,2426
walks,90
wall,25491
walls,325
walter,206
waning,4
want,182
wanted,58
wants,52
warbler,4888
warblers,18
warm,17346
warmblooded,27
warmed,12
warmer,3026
warming,725
warmseason,0
warmth,153
warn,64
warning,1028
wash,2771
washing,1470
washington,1431
waste,5438
wasted,31
wastes,59
watch,7893
watched,8
water,60002
watercycle,0
watered,22
waterfall,933
watering,1115
waterproof,2128
waters,882
watershed,1009
waterways,20
watts,29
wave,8703
wavelength,521
wavelengths,43
waves,345
wax,3307
waxing,140
way,21014
ways,617
weak,17480
weakens,6
wear,4040
wearing,2096
weather,8147
weathered,85
weathering,36
web,33795
webbed,81
webpage,144
webs,33
weeds,88
week,3442
weekend,2933
weekly,3480
weeks,125
weigh,48
weight,69329
weights,125
well,9420
welldrained,0
wells,114
went,388
west,13247
western,18034
wet,6176
wetland,1264
wetlands,53
whales,77
wheat,2264
wheel,9191
wheels,913
whether,409
whisper,94
whistle,1536
white,71025
whiteflies,4
whitespotted,0
whitetailed,636
whole,10338
whose,2450
wide,11842
widely,1277
wider,2533
widespread,1633
width,1190
wild,20765
wildlife,1271
wilt,54
win,844
wind,8987
windier,17
windmills,17
window,24294
windows,1714
windowsill,491
winds,372
windshield,854
wing,9327
wings,575
winner,2810
winning,396
winter,5990
winters,97
wintry,60
wipe,238
wiper,861
wipes,35
wire,6904
wires,59
wishes,146
within,10732
without,3067
withstand,23
wobbles,2
wolf,4889
wolves,36
woman,43577
women,4256
wood,25732
wooded,472
wooden,6074
woodfree,1
woodpecker,1418
woody,1582
woolly,3676
word,11743
words,765
work,40184
worked,766
worker,11437
workers,603
working,2442
works,2212
world,23288
worm,4417
worms,113
would,9871
wounds,49
wrap,2984
wrinkled,112
wrist,9025
write,1208
writing,3553
written,622
wrong,2537
wrote,192
wyoming,232
x,3966
xaxis,6
xylem,1946
yard,3348
yardstick,165
yarn,2011
year,18745
years,2509
yeast,1697
yellow,29669
yellowstone,145
yes,1758
yet,343
yogurt,854
young,39007
younger,6715
z,444
zero,4174
zinc,1581
zn,28
zncl,0
zone,8217
zones,89
zoo,2296
zygote,45
