Word,num_occurrences
weeds,32
week,62
weekend,6
weekly,4
weeks,37
weigh,2
weight,257
weights,26
well,249
welldrained,0
wells,15
went,8
west,893
western,1599
wet,158
wetland,1
wetlands,8
whales,56
wheat,131
wheel,207
wheels,123
whether,64
whisper,6
whistle,24
white,3276
whiteflies,4
whitespotted,0
whitetailed,0
whole,267
whose,1689
wide,216
widely,1205
wider,19
widespread,161
width,42
wild,654
wildlife,31
wilt,12
win,49
wind,296
windier,0
windmills,3
window,166
windows,26
windowsill,3
winds,51
windshield,12
wing,129
wings,278
winner,37
winning,51
winter,183
winters,24
wintry,0
wipe,4
wiper,10
wipes,1
wire,159
wires,31
wishes,10
within,318
without,854
withstand,6
wobbles,2
wolf,68
wolves,10
woman,616
women,278
wood,1149
wooded,24
wooden,154
woodfree,0
woodpecker,18
woody,374
woolly,155
word,466
words,376
work,831
worked,102
worker,185
workers,131
working,148
works,299
world,1745
worm,103
worms,74
would,124
wounds,24
wrap,19
wrinkled,19
wrist,77
write,40
writing,367
written,484
wrong,75
wrote,154
wyoming,57
x,91
xaxis,0
xylem,6
yard,82
yardstick,2
yarn,52
year,274
years,358
yeast,39
yellow,2132
yellowstone,15
yes,2
yet,44
yogurt,8
young,627
younger,29
z,4
zero,62
zinc,90
zn,4
zncl,0
zone,152
zones,21
zoo,3
zygote,8
